"Plot Title: WellSTIC2"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21098133, SEN S/N: 21098133, LBL: Temp)","Intensity, Lux (LGR S/N: 21098133, SEN S/N: 21098133, LBL: Cond)","Coupler Detached (LGR S/N: 21098133, SEN S/N: 21098133)","Coupler Attached (LGR S/N: 21098133, SEN S/N: 21098133)","Host Connected (LGR S/N: 21098133, SEN S/N: 21098133)","Stopped (LGR S/N: 21098133, SEN S/N: 21098133)","End Of File (LGR S/N: 21098133, SEN S/N: 21098133)"
422,07/14/21 06:17:34 PM,20.996,154312.1,,,,,
423,07/14/21 06:18:04 PM,20.996,154312.1,,,,,
424,07/14/21 06:18:34 PM,20.996,154312.1,,,,,
425,07/14/21 06:19:04 PM,20.996,154312.1,,,,,
426,07/14/21 06:19:34 PM,21.091,154312.1,,,,,
427,07/14/21 06:20:04 PM,20.996,154312.1,,,,,
428,07/14/21 06:20:34 PM,21.091,154312.1,,,,,
429,07/14/21 06:21:04 PM,21.091,154312.1,,,,,
430,07/14/21 06:21:34 PM,21.091,154312.1,,,,,
431,07/14/21 06:22:04 PM,21.091,154312.1,,,,,
432,07/14/21 06:22:34 PM,21.091,154312.1,,,,,
433,07/14/21 06:23:04 PM,21.091,154312.1,,,,,
434,07/14/21 06:23:34 PM,21.091,154312.1,,,,,
435,07/14/21 06:24:04 PM,21.091,154312.1,,,,,
436,07/14/21 06:24:34 PM,21.091,154312.1,,,,,
437,07/14/21 06:25:04 PM,21.091,154312.1,,,,,
438,07/14/21 06:25:34 PM,21.091,154312.1,,,,,
439,07/14/21 06:26:04 PM,21.091,154312.1,,,,,
440,07/14/21 06:26:34 PM,21.091,154312.1,,,,,
441,07/14/21 06:27:04 PM,21.091,154312.1,,,,,
442,07/14/21 06:27:34 PM,21.091,154312.1,,,,,
443,07/14/21 06:28:04 PM,21.091,154312.1,,,,,
444,07/14/21 06:28:34 PM,21.091,154312.1,,,,,
445,07/14/21 06:29:04 PM,21.091,154312.1,,,,,
446,07/14/21 06:29:34 PM,21.091,154312.1,,,,,
447,07/14/21 06:30:04 PM,21.091,154312.1,,,,,
448,07/14/21 06:30:34 PM,21.091,154312.1,,,,,
449,07/14/21 06:31:04 PM,21.091,154312.1,,,,,
450,07/14/21 06:31:34 PM,21.091,154312.1,,,,,
451,07/14/21 06:32:04 PM,21.091,154312.1,,,,,
452,07/14/21 06:32:34 PM,21.091,154312.1,,,,,
453,07/14/21 06:33:04 PM,21.091,154312.1,,,,,
454,07/14/21 06:33:34 PM,21.091,154312.1,,,,,
455,07/14/21 06:34:04 PM,21.091,154312.1,,,,,
456,07/14/21 06:34:34 PM,21.091,154312.1,,,,,
457,07/14/21 06:35:04 PM,21.091,154312.1,,,,,
458,07/14/21 06:35:34 PM,21.091,154312.1,,,,,
459,07/14/21 06:36:04 PM,21.091,154312.1,,,,,
460,07/14/21 06:36:34 PM,21.091,154312.1,,,,,
461,07/14/21 06:37:04 PM,21.091,154312.1,,,,,
462,07/14/21 06:37:34 PM,21.091,154312.1,,,,,
463,07/14/21 06:38:04 PM,21.091,154312.1,,,,,
464,07/14/21 06:38:34 PM,21.091,154312.1,,,,,
465,07/14/21 06:39:04 PM,21.091,154312.1,,,,,
466,07/14/21 06:39:34 PM,21.091,154312.1,,,,,
467,07/14/21 06:40:04 PM,21.091,154312.1,,,,,
468,07/14/21 06:40:34 PM,21.091,154312.1,,,,,
469,07/14/21 06:41:04 PM,21.091,154312.1,,,,,
470,07/14/21 06:41:34 PM,21.091,154312.1,,,,,
471,07/14/21 06:42:04 PM,21.091,154312.1,,,,,
472,07/14/21 06:42:34 PM,21.091,154312.1,,,,,
473,07/14/21 06:43:04 PM,21.091,154312.1,,,,,
474,07/14/21 06:43:34 PM,21.091,154312.1,,,,,
475,07/14/21 06:44:04 PM,21.091,154312.1,,,,,
476,07/14/21 06:44:34 PM,21.187,154312.1,,,,,
477,07/14/21 06:45:04 PM,21.187,154312.1,,,,,
478,07/14/21 06:45:34 PM,21.187,154312.1,,,,,
479,07/14/21 06:46:04 PM,21.187,154312.1,,,,,
480,07/14/21 06:46:34 PM,21.187,154312.1,,,,,
481,07/14/21 06:47:04 PM,21.187,154312.1,,,,,
482,07/14/21 06:47:34 PM,21.187,154312.1,,,,,
